WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,class
10,10,10,60,30,10,10,10,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,yes
13,13,0,100,76.92,30.77,23.08,7.69,0,15.38,0,0,7.69,0,30.77,23.08,0,7.69,15.38,0,7.69,7.69,0,7.69,0,0,15.38,0,0,0,23.08,15.38,7.69,0,7.69,0,23.08,0,0,15.38,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,yes
4,4,0,100,25,25,0,0,0,0,0,0,25,0,25,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,75,25,50,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,yes
7,7,14.29,100,42.86,14.29,14.29,0,0,14.29,0,0,0,0,14.29,14.29,0,0,0,14.29,0,14.29,0,0,0,28.57,14.29,0,0,0,14.29,0,14.29,0,14.29,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,42.86,14.29,0,42.86,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,yes
8,8,37.5,62.5,12.5,12.5,12.5,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,25,12.5,0,0,0,25,0,25,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,yes
3,3,33.33,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
20,20,5,85,60,20,15,5,0,10,0,0,5,15,5,5,0,0,5,0,10,10,0,0,0,0,15,0,0,0,10,5,5,0,5,0,15,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,5,10,5,5,0,0,5,0,0,0,0,0,0,yes
4,4,0,100,50,25,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
4,4,0,100,50,25,0,0,0,0,0,0,25,25,25,25,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
8,8,0,75,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,37.5,25,12.5,12.5,25,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,yes
7,7,0,85.71,57.14,28.57,14.29,0,0,0,14.29,0,14.29,0,14.29,0,14.29,0,0,14.29,0,28.57,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,14.29,0,28.57,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,yes
15,15,13.33,86.67,66.67,20,13.33,0,0,0,13.33,0,6.67,6.67,20,20,0,20,0,6.67,0,13.33,6.67,6.67,0,6.67,20,6.67,0,0,6.67,0,6.67,0,6.67,0,13.33,0,6.67,0,0,6.67,0,0,0,0,0,0,0,6.67,6.67,6.67,0,6.67,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,yes
8,8,0,100,62.5,12.5,12.5,0,0,12.5,0,0,0,0,25,25,0,0,12.5,12.5,12.5,0,0,0,0,0,25,0,0,0,12.5,0,12.5,0,12.5,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,yes
5,5,20,100,40,0,0,0,0,0,0,0,0,0,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,40,0,40,0,20,0,40,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,yes
10,10,10,90,30,10,10,0,0,10,0,0,0,10,20,10,0,20,0,0,0,0,0,0,0,0,10,0,0,0,30,20,10,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,yes
24,24,4.17,79.17,58.33,16.67,16.67,8.33,0,0,8.33,0,0,8.33,12.5,8.33,4.17,8.33,0,0,12.5,4.17,4.17,4.17,4.17,4.17,12.5,0,0,0,8.33,0,8.33,0,8.33,0,20.83,4.17,0,0,0,8.33,0,4.17,4.17,0,0,0,0,4.17,4.17,0,4.17,0,16.67,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,yes
4,4,0,100,50,25,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
17,17,23.53,88.24,47.06,17.65,11.76,0,0,11.76,0,0,5.88,5.88,5.88,5.88,0,5.88,0,17.65,0,5.88,0,0,0,5.88,17.65,5.88,0,0,17.65,5.88,11.76,5.88,5.88,0,11.76,5.88,0,0,0,0,0,0,5.88,0,0,0,0,5.88,5.88,5.88,0,5.88,5.88,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,yes
20,20,0,90,35,10,5,5,0,0,0,0,5,10,10,0,0,10,0,0,10,5,0,0,0,35,0,0,0,0,10,0,10,0,10,0,10,0,0,5,0,0,0,5,0,0,0,0,0,30,25,0,20,0,15,5,5,5,0,0,0,0,0,0,0,0,0,0,yes
23,23,13.04,95.65,43.48,8.7,8.7,0,0,8.7,0,0,0,4.35,8.7,4.35,0,8.7,0,8.7,13.04,0,0,4.35,0,8.7,17.39,0,0,4.35,21.74,8.7,13.04,0,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,4.35,0,17.39,8.7,4.35,4.35,0,4.35,0,0,0,8.7,4.35,0,4.35,0,yes
20,20,15,85,55,30,30,20,0,5,5,0,0,0,20,15,0,20,0,0,5,0,10,0,0,5,20,0,0,0,10,0,10,0,10,0,10,0,0,5,0,0,0,0,5,0,0,0,0,5,5,5,0,5,5,0,5,0,0,0,0,0,0,0,0,5,0,0,yes
13,13,0,92.31,46.15,7.69,7.69,0,0,0,7.69,0,0,30.77,7.69,7.69,0,0,7.69,0,0,0,0,0,0,7.69,7.69,0,0,0,15.38,0,15.38,0,7.69,0,0,0,0,0,0,0,0,0,0,23.08,15.38,0,7.69,7.69,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,yes
2,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
22,22,4.55,77.27,40.91,22.73,22.73,9.09,0,13.64,0,0,0,4.55,9.09,4.55,0,4.55,4.55,0,9.09,0,0,0,0,4.55,18.18,4.55,0,0,13.64,9.09,4.55,0,4.55,0,9.09,0,0,4.55,0,0,4.55,0,0,13.64,4.55,0,9.09,0,0,0,0,0,4.55,4.55,0,0,0,4.55,0,0,0,0,0,0,0,0,yes
22,22,9.09,81.82,59.09,18.18,13.64,9.09,0,0,0,4.55,4.55,0,13.64,13.64,0,9.09,4.55,0,9.09,9.09,4.55,4.55,0,4.55,4.55,0,0,0,9.09,0,9.09,0,9.09,0,36.36,0,9.09,4.55,4.55,4.55,0,9.09,9.09,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,yes
28,28,10.71,85.71,57.14,35.71,25,14.29,0,10.71,0,0,10.71,0,21.43,14.29,0,17.86,0,0,10.71,0,0,0,0,3.57,21.43,0,0,0,7.14,3.57,3.57,0,0,0,7.14,3.57,0,0,3.57,0,0,0,0,0,0,0,0,7.14,3.57,0,7.14,0,10.71,0,7.14,3.57,0,0,0,0,3.57,0,0,0,0,0,yes
13,13,0,84.62,38.46,15.38,15.38,0,0,15.38,0,0,0,0,30.77,7.69,15.38,7.69,0,0,7.69,7.69,0,0,0,7.69,15.38,0,0,0,23.08,7.69,15.38,0,7.69,7.69,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,15.38,7.69,7.69,7.69,7.69,15.38,0,7.69,7.69,0,7.69,0,0,0,0,7.69,0,0,0,yes
8,8,0,75,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,37.5,25,12.5,12.5,25,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,yes
7,7,14.29,100,28.57,14.29,14.29,0,0,14.29,0,0,0,0,14.29,0,0,14.29,0,14.29,0,0,0,0,0,14.29,28.57,0,0,14.29,28.57,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,28.57,0,0,28.57,0,0,0,0,0,0,0,0,0,0,yes
4,4,0,100,25,25,25,25,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,50,0,0,0,0,25,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
24,24,4.17,83.33,50,12.5,8.33,0,0,8.33,0,0,4.17,12.5,20.83,12.5,0,16.67,0,0,4.17,12.5,0,0,0,8.33,8.33,0,0,0,20.83,8.33,12.5,0,4.17,0,16.67,4.17,0,4.17,8.33,0,0,4.17,8.33,0,0,0,0,12.5,4.17,0,12.5,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,yes
7,7,14.29,100,28.57,14.29,14.29,0,0,14.29,0,0,0,0,14.29,0,0,14.29,0,14.29,0,0,0,0,0,14.29,28.57,0,0,14.29,28.57,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,28.57,0,0,28.57,0,0,0,0,0,0,0,0,0,0,yes
7,7,0,100,28.57,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,14.29,0,0,0,42.86,14.29,14.29,0,0,28.57,0,28.57,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,28.57,14.29,28.57,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,yes
22,22,0,90.91,63.64,27.27,13.64,0,0,9.09,4.55,0,13.64,0,13.64,13.64,0,9.09,4.55,4.55,13.64,9.09,0,0,0,9.09,13.64,0,0,0,0,0,0,0,0,0,18.18,0,4.55,4.55,0,0,0,9.09,0,0,0,0,0,9.09,9.09,0,9.09,0,13.64,0,13.64,0,4.55,0,4.55,0,4.55,0,0,0,0,0,yes
14,14,7.14,85.71,42.86,35.71,28.57,7.14,0,0,21.43,0,7.14,7.14,14.29,0,7.14,7.14,0,0,0,0,0,0,0,7.14,21.43,0,0,0,7.14,7.14,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,7.14,0,0,7.14,14.29,14.29,7.14,7.14,7.14,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,yes
6,6,16.67,100,50,16.67,16.67,0,0,0,0,16.67,0,0,16.67,16.67,0,0,16.67,16.67,0,0,0,0,0,0,33.33,0,0,16.67,33.33,0,33.33,0,16.67,16.67,33.33,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,yes
19,19,0,78.95,42.11,10.53,5.26,0,5.26,0,0,0,5.26,0,21.05,10.53,0,10.53,5.26,0,10.53,5.26,0,0,10.53,0,15.79,0,0,5.26,5.26,5.26,0,0,0,0,15.79,0,5.26,0,0,0,0,5.26,0,0,0,0,0,5.26,5.26,5.26,0,5.26,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,yes
24,24,16.67,87.5,41.67,20.83,20.83,4.17,0,16.67,0,0,0,0,16.67,4.17,0,12.5,4.17,0,8.33,0,4.17,0,4.17,8.33,16.67,0,0,0,20.83,8.33,12.5,0,8.33,4.17,16.67,0,0,12.5,4.17,4.17,0,0,0,0,0,0,0,16.67,8.33,8.33,8.33,4.17,4.17,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,yes
9,9,11.11,88.89,22.22,22.22,22.22,11.11,0,11.11,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,33.33,22.22,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,22.22,11.11,11.11,11.11,11.11,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,yes
4,4,25,100,75,25,25,0,0,25,0,0,0,0,25,25,0,25,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
14,14,35.71,85.71,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,14.29,7.14,0,0,7.14,42.86,7.14,35.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,14.29,0,35.71,7.14,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,yes
16,16,25,75,50,12.5,12.5,12.5,0,0,0,0,0,6.25,25,6.25,6.25,18.75,0,0,12.5,0,0,0,12.5,6.25,0,0,0,0,6.25,0,6.25,0,6.25,0,12.5,6.25,0,0,0,0,0,6.25,0,6.25,6.25,0,0,6.25,6.25,6.25,0,6.25,6.25,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,yes
5,5,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
21,21,4.76,85.71,42.86,19.05,19.05,4.76,0,14.29,0,0,0,4.76,14.29,0,0,14.29,0,4.76,4.76,4.76,4.76,4.76,0,14.29,19.05,4.76,0,0,9.52,0,9.52,0,9.52,0,9.52,0,0,0,4.76,4.76,0,0,0,4.76,0,0,4.76,9.52,4.76,4.76,4.76,4.76,9.52,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,yes
7,7,0,100,71.43,28.57,28.57,0,0,28.57,0,0,0,0,28.57,28.57,0,0,14.29,0,14.29,0,0,0,0,0,28.57,0,0,0,14.29,0,14.29,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,14.29,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,yes
8,8,0,100,62.5,37.5,25,12.5,0,12.5,0,0,12.5,0,12.5,0,0,12.5,0,0,0,12.5,12.5,0,0,25,12.5,0,0,0,12.5,0,12.5,0,12.5,0,25,0,0,12.5,12.5,0,0,0,25,0,0,0,0,25,12.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
4,4,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
17,17,5.88,88.24,41.18,5.88,5.88,0,0,5.88,0,0,0,17.65,5.88,0,0,5.88,0,0,5.88,0,0,11.76,0,5.88,23.53,0,0,11.76,23.53,0,23.53,0,5.88,0,11.76,0,5.88,0,5.88,0,0,0,0,0,0,0,0,17.65,0,0,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
2,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
7,7,0,100,28.57,0,0,0,0,0,0,0,0,14.29,42.86,14.29,0,42.86,0,0,0,0,0,0,0,28.57,0,0,0,0,28.57,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,14.29,14.29,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,yes
6,6,16.67,83.33,33.33,16.67,16.67,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,16.67,0,0,0,0,33.33,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
13,13,0,84.62,38.46,7.69,7.69,0,0,7.69,0,0,0,7.69,30.77,7.69,0,23.08,7.69,0,7.69,0,0,7.69,0,30.77,23.08,0,0,15.38,23.08,0,23.08,0,23.08,0,15.38,0,0,7.69,0,0,0,7.69,0,0,0,0,0,23.08,7.69,0,23.08,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,yes
6,6,0,83.33,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,33.33,0,0,33.33,0,16.67,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,yes
10,10,0,90,40,0,0,0,0,0,0,0,0,10,20,20,0,0,10,0,0,0,0,10,0,10,0,0,0,0,10,0,10,0,10,0,20,0,0,0,0,10,0,0,10,10,0,0,10,10,10,10,0,10,30,0,10,10,0,0,0,0,0,0,0,0,0,0,yes
28,28,7.14,89.29,50,14.29,10.71,0,0,10.71,0,0,3.57,7.14,10.71,3.57,0,10.71,0,3.57,7.14,10.71,0,7.14,0,0,14.29,0,3.57,0,17.86,3.57,14.29,0,0,14.29,10.71,0,3.57,0,0,0,0,7.14,0,3.57,0,0,0,7.14,0,7.14,0,0,14.29,3.57,3.57,7.14,0,17.86,0,0,0,0,0,0,0,0,yes
4,4,25,75,25,25,0,0,0,0,0,0,25,0,25,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,50,0,50,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,yes
16,16,6.25,75,31.25,6.25,6.25,6.25,0,0,0,0,0,18.75,25,6.25,12.5,12.5,0,0,0,0,0,0,0,6.25,0,0,0,0,31.25,6.25,25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,6.25,yes
19,19,10.53,73.68,42.11,15.79,10.53,0,0,10.53,0,0,5.26,0,15.79,0,0,15.79,0,10.53,5.26,10.53,0,5.26,0,15.79,10.53,0,0,0,10.53,0,10.53,0,10.53,0,21.05,0,0,0,21.05,0,0,0,5.26,0,0,0,0,15.79,5.26,0,15.79,0,5.26,5.26,0,0,0,0,0,0,0,0,0,5.26,0,0,yes
3,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
5,5,0,80,40,20,20,20,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,20,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
24,24,12.5,87.5,33.33,12.5,12.5,0,0,0,12.5,0,0,4.17,8.33,8.33,0,0,0,0,4.17,4.17,0,4.17,0,0,20.83,0,0,0,12.5,0,12.5,0,8.33,0,4.17,0,0,0,0,0,0,4.17,0,4.17,0,0,4.17,12.5,8.33,0,4.17,0,12.5,4.17,4.17,4.17,0,0,0,0,0,0,0,0,0,12.5,yes
11,11,0,90.91,54.55,27.27,9.09,0,0,9.09,0,0,18.18,0,18.18,9.09,0,9.09,9.09,9.09,9.09,9.09,0,0,0,9.09,9.09,0,0,0,9.09,0,9.09,0,9.09,0,18.18,0,0,9.09,0,0,0,9.09,0,0,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,yes
4,4,0,100,75,25,25,0,0,25,0,0,0,0,25,25,0,0,25,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,50,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,yes
9,9,11.11,55.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,22.22,11.11,0,22.22,0,11.11,0,11.11,11.11,0,0,0,0,0,0,0,0,0,11.11,yes
4,4,0,100,50,50,50,25,0,25,0,0,0,0,25,25,0,0,25,0,0,0,0,0,0,0,50,0,0,0,50,0,50,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
5,5,20,80,40,20,20,0,0,20,0,0,0,0,20,20,0,0,20,0,0,0,0,0,0,0,40,20,0,0,20,0,20,0,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,yes
11,11,18.18,100,45.45,0,0,0,0,0,0,0,0,0,18.18,18.18,0,0,9.09,9.09,18.18,0,0,0,0,18.18,0,0,0,0,27.27,9.09,18.18,9.09,9.09,0,27.27,0,9.09,9.09,0,0,0,9.09,0,0,0,0,0,9.09,9.09,0,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,yes
9,9,0,100,55.56,22.22,11.11,0,0,0,11.11,0,11.11,0,11.11,11.11,0,0,11.11,0,22.22,0,0,0,0,11.11,11.11,0,0,0,22.22,0,22.22,0,22.22,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,11.11,0,0,0,yes
13,13,0,92.31,53.85,38.46,23.08,15.38,0,7.69,0,0,15.38,0,23.08,7.69,7.69,15.38,0,0,7.69,0,0,0,0,15.38,7.69,0,0,0,30.77,7.69,23.08,0,15.38,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,15.38,0,0,yes
10,10,0,100,70,10,10,0,0,10,0,0,0,20,10,10,0,10,0,20,0,10,0,0,0,10,10,0,0,0,30,10,20,0,10,0,20,0,0,0,10,0,0,0,20,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,yes
25,25,0,96,68,24,16,8,0,8,0,0,8,8,28,24,4,8,8,0,8,8,8,0,0,4,16,0,0,4,8,0,8,0,0,8,20,0,0,8,0,12,0,0,0,0,0,0,0,4,4,0,4,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,yes
11,11,0,63.64,36.36,18.18,9.09,0,0,9.09,0,0,9.09,0,27.27,18.18,0,27.27,0,0,0,0,0,0,0,18.18,9.09,0,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,9.09,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,yes
18,18,33.33,72.22,38.89,16.67,16.67,0,0,16.67,0,0,0,5.56,11.11,11.11,0,5.56,5.56,5.56,0,0,0,0,0,5.56,22.22,0,0,5.56,27.78,0,27.78,0,16.67,5.56,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,11.11,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,yes
21,21,19.05,90.48,52.38,14.29,14.29,0,0,4.76,9.52,0,0,9.52,9.52,0,4.76,4.76,0,9.52,9.52,4.76,0,4.76,0,9.52,14.29,0,0,0,0,0,0,0,0,0,28.57,0,4.76,0,4.76,4.76,0,9.52,4.76,0,0,0,0,23.81,19.05,9.52,9.52,4.76,14.29,4.76,4.76,4.76,0,0,0,0,0,0,0,0,0,0,yes
11,11,9.09,90.91,36.36,9.09,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,18.18,0,0,0,0,18.18,27.27,0,0,9.09,36.36,0,36.36,0,27.27,0,18.18,0,0,0,0,0,0,18.18,0,0,0,0,0,9.09,9.09,9.09,0,9.09,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,yes
9,9,0,77.78,44.44,22.22,22.22,0,0,0,22.22,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,22.22,0,0,0,22.22,0,22.22,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,11.11,0,0,0,yes
9,9,0,88.89,44.44,22.22,22.22,11.11,0,11.11,0,0,0,0,22.22,11.11,0,22.22,0,0,11.11,0,11.11,0,0,22.22,11.11,0,0,0,11.11,0,11.11,0,11.11,0,22.22,0,11.11,0,0,0,0,11.11,0,0,0,0,0,33.33,22.22,11.11,22.22,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
23,23,21.74,73.91,43.48,8.7,8.7,0,0,8.7,0,0,0,8.7,8.7,0,0,8.7,0,0,17.39,8.7,0,0,0,13.04,13.04,0,0,0,13.04,0,13.04,0,13.04,0,13.04,0,4.35,0,0,0,4.35,4.35,0,4.35,0,4.35,0,13.04,0,0,13.04,0,17.39,0,13.04,4.35,0,0,4.35,0,0,0,0,0,0,0,yes
15,15,6.67,86.67,26.67,13.33,13.33,0,0,13.33,0,0,0,6.67,20,6.67,0,20,0,0,0,0,0,0,0,0,20,0,0,0,40,26.67,13.33,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,20,0,0,20,0,13.33,0,0,13.33,0,0,0,0,0,0,0,0,0,0,yes
24,24,4.17,100,29.17,0,0,0,0,0,0,0,0,29.17,29.17,0,0,29.17,0,0,0,0,0,0,0,62.5,0,0,0,0,29.17,0,29.17,0,29.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,4.17,29.17,4.17,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,yes
15,15,6.67,100,53.33,20,20,13.33,0,0,6.67,0,0,0,20,6.67,0,20,0,0,6.67,6.67,0,0,13.33,20,6.67,0,0,0,13.33,0,13.33,0,13.33,0,13.33,0,0,6.67,0,0,0,6.67,0,0,0,0,0,26.67,13.33,13.33,13.33,6.67,13.33,0,6.67,6.67,0,0,0,0,6.67,0,0,0,0,0,yes
